dep_ocu	year	sex	age	death	violent	disease	accident	violent_	homicide	populati
54	1991	1	8	41	1	28	12	1	1	138859
54	1991	2	8	27	0	23	4	0	0	138859
54	1991	1	9	41	8	18	15	8	8	132747
54	1991	2	9	18	0	13	5	0	0	132747
54	1991	1	10	111	68	25	17	69	65	116911
54	1991	2	10	29	8	16	5	8	6	116911
54	1991	1	11	195	141	26	28	141	140	107221
54	1991	2	11	41	8	28	5	8	8	107221
54	1991	1	12	215	146	34	34	147	144	92925.3
54	1991	2	12	38	7	27	4	7	6	92925.3
54	1991	1	13	179	116	41	21	117	112	78086.2
54	1991	2	13	46	4	33	9	4	3	78086.2
54	1991	1	14	167	94	46	26	95	89	64444.9
54	1991	2	14	48	6	38	4	6	6	64444.9
54	1991	1	15	126	53	63	10	53	53	51476.5
54	1991	2	15	37	1	34	2	1	1	51476.5
54	1991	1	16	102	36	58	8	36	34	39261.8
54	1991	2	16	72	5	65	2	5	5	39261.8
54	1991	1	17	152	27	107	18	27	25	31047.9
54	1991	2	17	86	3	75	8	3	3	31047.9
54	1991	1	18	148	23	117	8	23	23	25229.7
54	1991	2	18	92	1	88	3	1	0	25229.7
54	1991	1	19	202	11	180	11	11	11	21494.6
54	1991	2	19	120	1	116	3	1	1	21494.6
54	1991	1	20	192	9	177	6	9	8	17307.9
54	1991	2	20	150	0	147	3	0	0	17307.9
54	1991	1	21	276	6	265	5	6	5	12939
54	1991	2	21	210	0	206	4	0	0	12939
54	1991	1	22	248	5	236	7	5	4	8408.55
54	1991	2	22	204	1	196	7	1	1	8408.55
54	1991	1	23	362	0	361	1	0	0	7896.55
54	1991	2	23	401	0	392	9	0	0	7896.55
54	1991	1	25	80	37	39	4	37	37	NA
54	1991	2	25	30	4	24	1	5	4	NA
54	1992	1	7	389	1	370	18	1	1	153113
54	1992	2	7	271	0	255	16	0	0	153113
54	1992	1	8	35	4	21	10	4	4	139783
54	1992	2	8	26	2	19	5	2	2	139783
54	1992	1	9	39	6	13	20	6	6	133535
54	1992	2	9	14	2	11	1	2	2	133535
54	1992	1	10	127	81	23	23	81	77	120311
54	1992	2	10	36	8	23	5	8	7	120311
54	1992	1	11	229	178	19	32	178	165	108715
54	1992	2	11	36	13	17	6	13	10	108715
54	1992	1	12	261	201	26	34	201	194	95467.2
54	1992	2	12	51	11	35	5	11	11	95467.2
54	1992	1	13	221	159	35	27	159	150	80347.1
54	1992	2	13	44	12	26	6	12	11	80347.1
54	1992	1	14	185	120	43	22	120	117	66553.7
54	1992	2	14	58	6	44	8	6	5	66553.7
54	1992	1	15	190	85	81	24	85	83	53571.9
54	1992	2	15	55	8	43	4	8	8	53571.9
54	1992	1	16	84	22	53	9	22	20	41293.6
54	1992	2	16	46	3	40	3	3	2	41293.6
54	1992	1	17	151	38	98	15	38	33	32231.3
54	1992	2	17	98	1	95	2	1	1	32231.3
54	1992	1	18	166	15	140	11	15	13	25987.4
54	1992	2	18	108	1	104	3	1	1	25987.4
54	1992	1	19	211	13	188	10	13	13	21792.2
54	1992	2	19	162	3	155	4	3	3	21792.2
54	1992	1	20	220	12	200	8	12	8	17695.2
54	1992	2	20	173	3	166	4	3	2	17695.2
54	1992	1	21	247	5	236	6	5	3	13248.2
54	1992	2	21	214	0	207	7	0	0	13248.2
54	1992	1	22	268	2	255	11	2	0	8717.02
54	1992	2	22	240	1	230	9	1	1	8717.02
54	1992	1	23	413	1	394	18	1	1	8221.99
54	1992	2	23	484	0	475	9	0	0	8221.99
54	1992	1	25	62	32	26	4	32	30	NA
54	1992	2	25	36	1	34	1	1	1	NA
54	1993	1	7	293	0	274	19	0	0	156807
54	1993	2	7	226	1	212	13	1	1	156807
54	1993	1	8	47	1	30	16	1	1	140713
54	1993	2	8	21	1	15	5	1	1	140713
54	1993	1	9	38	6	20	12	6	6	134327
54	1993	2	9	24	2	17	5	2	1	134327
54	1993	1	10	125	82	21	22	82	73	123810
54	1993	2	10	34	12	16	6	12	10	123810
54	1993	1	11	223	181	18	24	181	175	110230
54	1993	2	11	35	14	17	4	14	13	110230
54	1993	1	12	247	191	28	28	191	179	98078.7
54	1993	2	12	36	13	18	4	14	10	98078.7
54	1993	1	13	218	155	34	29	155	150	82673.4
54	1993	2	13	37	7	28	2	7	7	82673.4
54	1993	1	14	165	88	48	29	88	83	68731.4
54	1993	2	14	56	7	46	3	7	6	68731.4
54	1993	1	15	190	79	89	22	79	74	55752.6
54	1993	2	15	63	6	55	2	6	5	55752.6
54	1993	1	16	99	22	64	13	22	19	43430.6
54	1993	2	16	44	3	39	2	3	2	43430.6
54	1993	1	17	149	30	108	11	30	27	33459.8
54	1993	2	17	78	1	73	4	1	0	33459.8
54	1993	1	18	143	16	114	13	16	10	26767.9
54	1993	2	18	100	2	97	1	2	2	26767.9
54	1993	1	19	186	17	159	10	17	16	22093.9
54	1993	2	19	122	1	121	0	1	0	22093.9
54	1993	1	20	213	10	194	9	10	7	18091.2
54	1993	2	20	183	1	178	4	1	1	18091.2
54	1993	1	21	240	3	228	9	3	3	13564.9
54	1993	2	21	224	0	219	5	0	0	13564.9
54	1993	1	22	240	5	226	9	5	3	9036.81
54	1993	2	22	243	1	233	9	1	1	9036.81
54	1993	1	23	404	3	385	15	4	3	8560.84
54	1993	2	23	477	0	469	8	0	0	8560.84
54	1993	1	25	108	45	55	6	47	45	NA
54	1993	2	25	35	4	27	3	5	4	NA
54	1994	1	7	288	2	265	21	2	2	160590
54	1994	2	7	195	1	182	12	1	1	160590
54	1994	1	8	31	2	16	13	2	2	141649
54	1994	2	8	24	3	18	3	3	3	141649
54	1994	1	9	33	3	11	19	3	3	135124
54	1994	2	9	22	0	19	3	0	0	135124
54	1994	1	10	104	67	17	20	67	60	127411
54	1994	2	10	27	7	14	6	7	6	127411
54	1994	1	11	189	141	23	25	141	133	111766
54	1994	2	11	32	7	19	6	7	6	111766
54	1994	1	12	180	119	29	32	119	116	100762
54	1994	2	12	46	14	23	9	14	10	100762
54	1994	1	13	206	140	39	27	140	130	85067
54	1994	2	13	46	10	33	3	10	9	85067
54	1994	1	14	181	92	67	21	93	84	70980.4
54	1994	2	14	64	3	57	4	3	3	70980.4
54	1994	1	15	177	80	72	25	80	79	58022.1
54	1994	2	15	68	5	57	6	5	4	58022.1
54	1994	1	16	89	32	50	7	32	29	45678.1
54	1994	2	16	51	0	50	1	0	0	45678.1
54	1994	1	17	151	25	118	8	25	22	34735.1
54	1994	2	17	74	2	68	4	2	2	34735.1
54	1994	1	18	155	20	124	11	20	18	27571.9
54	1994	2	18	109	0	106	3	0	0	27571.9
54	1994	1	19	185	11	167	7	11	11	22399.8
54	1994	2	19	155	1	153	1	1	1	22399.8
54	1994	1	20	225	7	210	8	7	7	18496.1
54	1994	2	20	186	1	182	3	1	0	18496.1
54	1994	1	21	262	4	253	5	4	4	13889.1
54	1994	2	21	211	0	206	5	0	0	13889.1
54	1994	1	22	281	4	272	5	4	3	9368.32
54	1994	2	22	219	0	211	8	0	0	9368.32
54	1994	1	23	436	2	423	11	2	1	8913.65
54	1994	2	23	541	0	533	8	0	0	8913.65
54	1994	1	25	59	22	34	3	22	22	NA
54	1994	2	25	31	1	28	2	1	1	NA
54	1995	1	7	265	5	238	22	5	5	164464
54	1995	2	7	202	0	189	13	0	0	164464
54	1995	1	8	26	0	16	10	0	0	142592
54	1995	2	8	25	1	18	6	1	1	142592
54	1995	1	9	34	5	17	12	5	4	135926
54	1995	2	9	22	2	14	6	2	2	135926
54	1995	1	10	112	74	17	21	74	69	131117
54	1995	2	10	35	8	23	4	8	6	131117
54	1995	1	11	210	143	34	33	143	135	113323
54	1995	2	11	39	7	25	7	7	6	113323
54	1995	1	12	204	140	39	25	140	132	103518
54	1995	2	12	34	5	20	9	5	5	103518
54	1995	1	13	191	118	50	23	118	113	87530
54	1995	2	13	48	7	38	3	7	6	87530
54	1995	1	14	181	98	55	28	98	91	73303
54	1995	2	14	59	11	44	4	11	9	73303
54	1995	1	15	151	61	71	19	61	58	60384
54	1995	2	15	59	2	52	5	2	2	60384
54	1995	1	16	119	39	72	8	39	36	48042
54	1995	2	16	60	3	55	2	3	1	48042
54	1995	1	17	146	20	118	8	20	17	36059
54	1995	2	17	78	3	74	1	3	3	36059
54	1995	1	18	170	20	139	11	20	19	28400
54	1995	2	18	115	1	110	4	1	1	28400
54	1995	1	19	220	10	196	14	10	8	22710
54	1995	2	19	133	1	127	5	1	1	22710
54	1995	1	20	251	12	229	10	12	7	18910
54	1995	2	20	174	2	171	1	2	2	18910
54	1995	1	21	258	7	242	9	7	5	14221
54	1995	2	21	216	0	210	6	0	0	14221
54	1995	1	22	242	5	233	4	5	3	9712
54	1995	2	22	230	0	224	6	0	0	9712
54	1995	1	23	508	1	492	15	1	1	9281
54	1995	2	23	567	0	549	18	0	0	9281
54	1995	1	25	58	18	29	11	18	18	NA
54	1995	2	25	26	0	26	0	0	0	NA
54	1996	1	7	264	0	251	13	0	0	166110
54	1996	2	7	191	2	179	10	2	2	166110
54	1996	1	8	28	2	17	9	2	2	146654
54	1996	2	8	22	1	19	2	1	1	146654
54	1996	1	9	23	3	12	8	3	1	137374
54	1996	2	9	19	0	14	5	0	0	137374
54	1996	1	10	127	81	20	26	81	76	131965
54	1996	2	10	38	12	22	4	12	11	131965
54	1996	1	11	222	155	24	43	155	145	116336
54	1996	2	11	45	6	31	8	6	6	116336
54	1996	1	12	211	144	29	38	144	139	105180
54	1996	2	12	38	12	22	4	12	12	105180
54	1996	1	13	198	133	43	22	133	125	90389.6
54	1996	2	13	40	13	25	2	13	12	90389.6
54	1996	1	14	198	109	58	31	109	105	75825.7
54	1996	2	14	54	7	41	6	7	6	75825.7
54	1996	1	15	175	89	65	21	89	82	62597.3
54	1996	2	15	55	7	45	3	7	6	62597.3
54	1996	1	16	149	57	81	11	57	55	50113.7
54	1996	2	16	84	3	75	6	3	3	50113.7
54	1996	1	17	144	28	104	12	28	27	37995.9
54	1996	2	17	86	3	79	4	3	2	37995.9
54	1996	1	18	174	15	149	10	15	13	29538.1
54	1996	2	18	104	0	103	1	0	0	29538.1
54	1996	1	19	201	14	173	14	14	11	23466.7
54	1996	2	19	161	3	156	2	3	3	23466.7
54	1996	1	20	250	8	232	10	8	7	19241.2
54	1996	2	20	212	0	209	3	0	0	19241.2
54	1996	1	21	266	4	255	7	4	3	14591
54	1996	2	21	204	3	197	4	3	3	14591
54	1996	1	22	311	6	299	6	6	4	9982.86
54	1996	2	22	281	1	273	7	1	1	9982.86
54	1996	1	23	517	3	506	8	3	2	9665.07
54	1996	2	23	563	0	551	12	0	0	9665.07
54	1996	1	25	47	15	26	6	15	15	NA
54	1996	2	25	15	2	11	2	2	2	NA
54	1997	1	7	290	1	269	19	2	1	167772
54	1997	2	7	218	0	196	21	1	0	167772
54	1997	1	8	37	2	19	13	5	2	150831
54	1997	2	8	18	0	11	7	0	0	150831
54	1997	1	9	23	3	12	8	3	3	138838
54	1997	2	9	16	2	11	3	2	2	138838
54	1997	1	10	126	83	18	18	90	77	132819
54	1997	2	10	32	10	15	6	11	7	132819
54	1997	1	11	230	157	34	28	168	151	119429
54	1997	2	11	41	9	24	7	10	7	119429
54	1997	1	12	215	155	19	29	167	146	106869
54	1997	2	12	42	16	18	7	17	14	106869
54	1997	1	13	213	127	51	26	136	122	93342.5
54	1997	2	13	43	6	30	6	7	6	93342.5
54	1997	1	14	189	99	52	31	106	94	78435.2
54	1997	2	14	68	11	52	5	11	10	78435.2
54	1997	1	15	145	63	62	16	67	61	64891.7
54	1997	2	15	68	5	56	6	6	4	64891.7
54	1997	1	16	139	38	81	18	40	38	52274.7
54	1997	2	16	65	1	60	3	2	0	52274.7
54	1997	1	17	119	19	88	10	21	15	40036.7
54	1997	2	17	71	4	66	1	4	4	40036.7
54	1997	1	18	164	23	129	11	24	21	30721.7
54	1997	2	18	104	1	99	4	1	1	30721.7
54	1997	1	19	214	11	191	10	13	9	24248.5
54	1997	2	19	133	0	128	3	2	0	24248.5
54	1997	1	20	247	10	230	4	13	6	19578.2
54	1997	2	20	185	0	182	2	1	0	19578.2
54	1997	1	21	246	5	232	7	7	4	14970.7
54	1997	2	21	224	0	220	4	0	0	14970.7
54	1997	1	22	256	2	249	4	3	2	10261.3
54	1997	2	22	248	0	241	5	2	0	10261.3
54	1997	1	23	483	4	467	9	7	1	10065
54	1997	2	23	543	0	531	9	3	0	10065
54	1997	1	25	48	15	25	5	18	14	NA
54	1997	2	25	13	1	12	0	1	0	NA
54	1998	1	7	309	1	295	13	1	1	169451
54	1998	2	7	294	2	267	25	2	2	169451
54	1998	1	8	33	2	26	5	2	2	155128
54	1998	2	8	27	1	16	10	1	1	155128
54	1998	1	9	37	7	15	15	7	7	140317
54	1998	2	9	25	2	18	5	2	1	140317
54	1998	1	10	160	97	28	33	99	91	133679
54	1998	2	10	42	12	21	8	13	4	133679
54	1998	1	11	229	168	22	34	173	158	122605
54	1998	2	11	39	10	20	8	11	9	122605
54	1998	1	12	262	201	15	38	209	191	108585
54	1998	2	12	46	10	29	7	10	6	108585
54	1998	1	13	194	117	46	28	120	109	96392
54	1998	2	13	41	8	30	3	8	7	96392
54	1998	1	14	192	100	60	30	102	90	81134.5
54	1998	2	14	50	5	41	4	5	3	81134.5
54	1998	1	15	137	63	55	19	63	59	67270.2
54	1998	2	15	52	2	42	6	4	2	67270.2
54	1998	3	15	1	0	0	1	0	0	67270.2
54	1998	1	16	136	44	73	19	44	42	54528.8
54	1998	2	16	88	7	79	1	8	5	54528.8
54	1998	3	16	1	0	1	0	0	0	54528.8
54	1998	1	17	145	28	108	8	29	24	42187.2
54	1998	2	17	76	2	73	1	2	2	42187.2
54	1998	1	18	157	16	134	5	18	13	31952.8
54	1998	2	18	85	1	83	1	1	1	31952.8
54	1998	1	19	207	10	184	12	11	7	25056.5
54	1998	2	19	152	0	149	3	0	0	25056.5
54	1998	1	20	240	6	226	7	7	5	19921.1
54	1998	2	20	151	0	148	3	0	0	19921.1
54	1998	1	21	218	3	209	6	3	0	15360.2
54	1998	2	21	202	0	196	6	0	0	15360.2
54	1998	1	22	237	3	223	11	3	1	10547.5
54	1998	2	22	210	0	206	4	0	0	10547.5
54	1998	1	23	432	5	421	6	5	3	10481.5
54	1998	2	23	480	1	469	8	3	1	10481.5
54	1998	1	25	81	42	28	8	45	40	NA
54	1998	2	25	38	5	33	0	5	5	NA
54	1999	1	7	337	2	319	16	2	2	171146
54	1999	2	7	239	2	223	14	2	2	171146
54	1999	1	8	29	1	16	12	1	1	159546
54	1999	2	8	30	1	24	4	2	1	159546
54	1999	1	9	37	11	16	9	12	11	141812
54	1999	2	9	13	1	9	3	1	0	141812
54	1999	1	10	178	121	28	20	130	114	134543
54	1999	2	10	39	13	24	2	13	10	134543
54	1999	1	11	221	163	24	29	168	156	125864
54	1999	2	11	42	16	24	2	16	11	125864
54	1999	1	12	328	232	51	37	240	217	110328
54	1999	2	12	63	17	36	10	17	13	110328
54	1999	1	13	223	154	45	17	161	148	99541
54	1999	2	13	43	7	33	3	7	6	99541
54	1999	1	14	221	138	53	24	144	132	83926.7
54	1999	2	14	55	8	46	1	8	6	83926.7
54	1999	1	15	183	80	82	17	84	77	69735.9
54	1999	2	15	66	8	57	1	8	6	69735.9
54	1999	3	15	1	1	0	0	1	1	69735.9
54	1999	1	16	171	70	82	17	72	62	56880.2
54	1999	2	16	67	7	56	4	7	7	56880.2
54	1999	3	16	1	0	0	1	0	0	56880.2
54	1999	1	17	131	31	83	13	35	28	44453.3
54	1999	2	17	80	2	76	2	2	1	44453.3
54	1999	1	18	183	27	149	7	27	25	33233.3
54	1999	2	18	98	5	92	1	5	4	33233.3
54	1999	1	19	212	15	190	7	15	13	25891.3
54	1999	2	19	148	0	147	1	0	0	25891.3
54	1999	1	20	250	13	228	9	13	8	20270
54	1999	2	20	184	0	182	2	0	0	20270
54	1999	1	21	275	5	262	6	7	4	15759.9
54	1999	2	21	191	0	187	4	0	0	15759.9
54	1999	1	22	264	4	253	7	4	4	10841.6
54	1999	2	22	246	1	240	4	2	0	10841.6
54	1999	1	23	565	7	541	17	7	5	10915.3
54	1999	2	23	627	1	614	11	2	1	10915.3
54	1999	1	25	79	31	37	6	36	30	NA
54	1999	2	25	34	2	31	0	3	2	NA
54	2000	1	7	352	2	327	23	2	2	172859
54	2000	2	7	269	2	251	16	2	2	172859
54	2000	1	8	24	2	13	8	3	2	164091
54	2000	2	8	16	1	9	6	1	1	164091
54	2000	1	9	28	7	10	11	7	6	143323
54	2000	2	9	15	1	10	2	3	1	143323
54	2000	1	10	207	159	31	14	162	151	135414
54	2000	2	10	48	21	18	8	22	16	135414
54	2000	1	11	315	260	24	27	264	245	129211
54	2000	2	11	57	21	29	5	23	19	129211
54	2000	1	12	321	251	31	31	259	241	112100
54	2000	2	12	55	18	34	3	18	16	112100
54	2000	1	13	256	184	37	22	197	178	102793
54	2000	2	13	52	14	33	4	15	12	102793
54	2000	1	14	244	160	57	21	166	153	86815
54	2000	2	14	54	9	39	4	11	8	86815
54	2000	1	15	208	100	93	15	100	93	72292
54	2000	2	15	72	4	64	3	5	4	72292
54	2000	1	16	183	62	104	16	63	57	59333
54	2000	2	16	64	6	56	2	6	5	59333
54	2000	1	17	162	36	109	11	42	34	46841
54	2000	2	17	101	2	94	4	3	2	46841
54	2000	1	18	179	26	144	7	28	26	34565
54	2000	2	18	101	3	95	2	4	3	34565
54	2000	1	19	223	18	191	14	18	13	26754
54	2000	2	19	160	4	155	1	4	3	26754
54	2000	1	20	257	9	236	10	11	7	20625
54	2000	2	20	190	0	187	3	0	0	20625
54	2000	1	21	277	6	260	10	7	3	16170
54	2000	2	21	251	0	247	4	0	0	16170
54	2000	1	22	277	3	265	9	3	3	11144
54	2000	2	22	284	1	276	7	1	1	11144
54	2000	1	23	542	3	534	5	3	3	11367
54	2000	2	23	591	0	583	7	1	0	11367
54	2000	1	25	73	42	22	6	45	42	NA
54	2000	2	25	8	0	7	1	0	0	NA
63	1990	1	7	94	0	84	9	1	0	51233
63	1990	2	7	56	1	49	6	1	1	51233
63	1990	1	8	13	1	8	4	1	1	49075
63	1990	2	8	7	0	3	4	0	0	49075
63	1990	1	9	11	0	7	4	0	0	46932
63	1990	2	9	11	2	5	3	3	1	46932
63	1990	1	10	25	16	5	4	16	13	47175
63	1990	2	10	12	4	5	3	4	3	47175
63	1990	1	11	80	53	15	12	53	52	46996
63	1990	2	11	19	6	9	3	7	4	46996
63	1990	1	12	86	53	17	16	53	52	43216
63	1990	2	12	16	4	11	1	4	4	43216
63	1990	1	13	64	40	12	12	40	40	37474
63	1990	2	13	20	4	14	2	4	4	37474
63	1990	1	14	77	44	28	3	46	42	30915
63	1990	2	14	13	4	9	0	4	2	30915
63	1990	1	15	47	20	20	7	20	19	24223
63	1990	2	15	26	3	23	0	3	3	24223
63	1990	1	16	44	11	28	5	11	11	18089
63	1990	2	16	38	1	33	4	1	1	18089
63	1990	1	17	61	13	48	0	13	13	15157
63	1990	2	17	47	0	46	1	0	0	15157
63	1990	1	18	76	8	65	3	8	8	12947
63	1990	2	18	49	0	48	1	0	0	12947
63	1990	1	19	103	3	94	6	3	3	10706
63	1990	2	19	84	2	80	1	3	1	10706
63	1990	1	20	127	2	120	5	2	2	8630
63	1990	2	20	94	1	92	1	1	1	8630
63	1990	1	21	112	3	104	5	3	2	5656
63	1990	2	21	94	0	93	1	0	0	5656
63	1990	1	22	102	1	98	3	1	0	3668
63	1990	2	22	81	0	79	2	0	0	3668
63	1990	1	23	188	0	183	4	1	0	3094
63	1990	2	23	142	0	142	0	0	0	3094
63	1990	1	25	51	22	16	12	23	21	NA
63	1990	2	25	20	1	17	2	1	1	NA
63	1991	1	7	54	1	46	7	1	1	52007.6
63	1991	2	7	40	0	36	4	0	0	52007.6
63	1991	1	8	5	0	2	3	0	0	49933.2
63	1991	2	8	11	0	8	3	0	0	49933.2
63	1991	1	9	6	0	1	5	0	0	47867.2
63	1991	2	9	7	1	4	2	1	1	47867.2
63	1991	1	10	30	19	4	7	19	17	47404.8
63	1991	2	10	10	0	7	3	0	0	47404.8
63	1991	1	11	55	44	5	6	44	44	46657.1
63	1991	2	11	10	2	8	0	2	2	46657.1
63	1991	1	12	68	48	13	7	48	47	43653.1
63	1991	2	12	12	4	7	1	4	4	43653.1
63	1991	1	13	60	35	17	8	35	34	38593
63	1991	2	13	20	2	18	0	2	2	38593
63	1991	1	14	53	28	17	8	28	28	32213.3
63	1991	2	14	24	1	23	0	1	1	32213.3
63	1991	1	15	43	26	15	2	26	25	25589.2
63	1991	2	15	23	1	21	1	1	1	25589.2
63	1991	1	16	39	13	23	3	13	13	19227.6
63	1991	2	16	25	1	24	0	1	1	19227.6
63	1991	1	17	47	8	36	3	8	7	15758.5
63	1991	2	17	39	1	37	0	2	1	15758.5
63	1991	1	18	66	5	56	5	5	5	13332.5
63	1991	2	18	36	1	34	1	1	1	13332.5
63	1991	1	19	90	3	82	5	3	3	11053.8
63	1991	2	19	62	0	61	1	0	0	11053.8
63	1991	1	20	115	6	109	0	6	6	8863.79
63	1991	2	20	86	0	85	1	0	0	8863.79
63	1991	1	21	129	0	121	8	0	0	5977.99
63	1991	2	21	92	0	90	2	0	0	5977.99
63	1991	1	22	112	4	105	2	5	4	3810.83
63	1991	2	22	76	1	75	0	1	1	3810.83
63	1991	1	23	180	3	176	1	3	3	3237.3
63	1991	2	23	164	0	162	2	0	0	3237.3
63	1991	1	25	63	35	22	6	35	34	NA
63	1991	2	25	13	1	12	0	1	1	NA
63	1992	1	7	56	0	49	6	1	0	52793.9
63	1992	2	7	56	1	49	3	4	1	52793.9
63	1992	1	8	11	0	6	3	2	0	50806.5
63	1992	2	8	9	1	5	2	2	1	50806.5
63	1992	1	9	9	1	6	2	1	1	48821
63	1992	2	9	7	0	6	1	0	0	48821
63	1992	1	10	35	22	3	4	28	22	47635.6
63	1992	2	10	7	3	3	1	3	2	47635.6
63	1992	1	11	72	46	13	6	53	44	46320.7
63	1992	2	11	16	2	13	0	3	2	46320.7
63	1992	1	12	71	46	11	7	53	43	44094.6
63	1992	2	12	11	2	6	1	4	2	44094.6
63	1992	1	13	61	38	13	4	44	38	39745.3
63	1992	2	13	21	5	16	0	5	5	39745.3
63	1992	1	14	71	45	23	2	46	43	33566.1
63	1992	2	14	22	5	15	0	7	5	33566.1
63	1992	1	15	67	31	22	7	38	31	27032.4
63	1992	2	15	29	1	27	0	2	1	27032.4
63	1992	1	16	47	13	28	5	14	12	20437.8
63	1992	2	16	16	1	15	0	1	1	20437.8
63	1992	1	17	63	12	46	4	13	12	16383.9
63	1992	2	17	37	0	36	0	1	0	16383.9
63	1992	1	18	68	6	56	3	9	6	13729.6
63	1992	2	18	44	1	41	1	2	1	13729.6
63	1992	1	19	94	5	85	2	7	5	11413
63	1992	2	19	77	1	74	0	3	1	11413
63	1992	1	20	108	6	98	2	8	6	9103.9
63	1992	2	20	84	0	83	0	1	0	9103.9
63	1992	1	21	99	4	93	1	5	3	6318.31
63	1992	2	21	100	0	98	2	0	0	6318.31
63	1992	1	22	100	4	91	4	5	4	3959.23
63	1992	2	22	80	0	78	2	0	0	3959.23
63	1992	1	23	150	1	141	6	3	1	3387.23
63	1992	2	23	169	0	164	2	3	0	3387.23
63	1992	1	25	57	28	23	3	31	26	NA
63	1992	2	25	25	4	20	0	5	4	NA
63	1993	1	7	119	0	114	5	0	0	53592.2
63	1993	2	7	95	0	94	1	0	0	53592.2
63	1993	1	8	14	1	6	7	1	1	51695
63	1993	2	8	10	0	7	3	0	0	51695
63	1993	1	9	14	2	4	8	2	2	49793.8
63	1993	2	9	7	0	6	1	0	0	49793.8
63	1993	1	10	39	25	5	9	25	21	47867.6
63	1993	2	10	11	4	5	2	4	3	47867.6
63	1993	1	11	56	45	8	3	45	41	45986.8
63	1993	2	11	18	5	11	2	5	3	45986.8
63	1993	1	12	84	55	16	13	55	54	44540.5
63	1993	2	12	22	5	15	2	5	4	44540.5
63	1993	1	13	66	44	16	6	44	44	40932.1
63	1993	2	13	15	3	12	0	3	3	40932.1
63	1993	1	14	76	45	24	7	45	43	34975.7
63	1993	2	14	17	0	13	4	0	0	34975.7
63	1993	1	15	69	27	32	10	27	26	28557
63	1993	2	15	42	2	38	2	2	2	28557
63	1993	1	16	43	9	29	5	9	9	21724.2
63	1993	2	16	35	0	34	1	0	0	21724.2
63	1993	1	17	62	13	43	6	13	13	17034.1
63	1993	2	17	45	0	45	0	0	0	17034.1
63	1993	1	18	70	11	55	4	11	10	14138.4
63	1993	2	18	60	1	59	0	1	1	14138.4
63	1993	1	19	154	10	135	9	10	9	11783.8
63	1993	2	19	80	1	77	2	1	0	11783.8
63	1993	1	20	117	4	110	3	4	3	9350.53
63	1993	2	20	84	2	79	3	2	2	9350.53
63	1993	1	21	152	2	147	3	2	1	6678.01
63	1993	2	21	104	0	99	5	0	0	6678.01
63	1993	1	22	118	2	116	0	2	2	4113.41
63	1993	2	22	101	0	94	7	0	0	4113.41
63	1993	1	23	216	1	208	7	1	1	3544.11
63	1993	2	23	199	0	191	8	0	0	3544.11
63	1993	1	25	70	30	33	7	30	30	NA
63	1993	2	25	40	3	36	1	3	3	NA
63	1994	1	7	117	0	102	12	3	0	54402.5
63	1994	2	7	93	0	90	2	1	0	54402.5
63	1994	1	8	2	0	1	1	0	0	52599.1
63	1994	2	8	15	0	12	3	0	0	52599.1
63	1994	1	9	13	4	4	3	6	4	50786
63	1994	2	9	6	1	3	2	1	1	50786
63	1994	1	10	64	42	10	6	48	38	48100.7
63	1994	2	10	18	2	11	3	4	2	48100.7
63	1994	1	11	77	45	13	10	54	42	45655.2
63	1994	2	11	14	0	10	3	1	0	45655.2
63	1994	1	12	93	58	19	8	66	55	44991
63	1994	2	12	12	1	7	2	3	1	44991
63	1994	1	13	98	40	29	15	54	39	42154.3
63	1994	2	13	25	0	24	0	1	0	42154.3
63	1994	1	14	96	44	35	10	51	44	36444.5
63	1994	2	14	31	6	24	1	6	5	36444.5
63	1994	1	15	86	36	31	13	42	34	30167.6
63	1994	2	15	34	1	30	2	2	1	30167.6
63	1994	1	16	35	8	26	0	9	8	23091.6
63	1994	2	16	30	0	30	0	0	0	23091.6
63	1994	1	17	86	16	61	6	19	15	17710.2
63	1994	2	17	51	0	49	2	0	0	17710.2
63	1994	1	18	83	6	72	4	7	5	14559.4
63	1994	2	18	65	0	63	2	0	0	14559.4
63	1994	1	19	114	5	105	4	5	5	12166.7
63	1994	2	19	88	0	86	2	0	0	12166.7
63	1994	1	20	135	4	125	4	6	2	9603.83
63	1994	2	20	108	0	108	0	0	0	9603.83
63	1994	1	21	148	1	145	2	1	1	7058.18
63	1994	2	21	115	0	114	1	0	0	7058.18
63	1994	1	22	140	2	132	4	4	0	4273.58
63	1994	2	22	111	1	106	4	1	1	4273.58
63	1994	1	23	195	1	186	8	1	0	3708.25
63	1994	2	23	193	0	191	2	0	0	3708.25
63	1994	1	25	41	11	21	3	17	10	NA
63	1994	2	25	15	0	15	0	0	0	NA
63	1995	1	7	142	3	125	14	3	3	55225
63	1995	2	7	91	0	83	8	0	0	55225
63	1995	1	8	9	0	8	1	0	0	53519
63	1995	2	8	7	0	7	0	0	0	53519
63	1995	1	9	13	2	6	4	3	1	51798
63	1995	2	9	5	0	4	1	0	0	51798
63	1995	1	10	54	28	9	17	28	25	48335
63	1995	2	10	12	1	6	4	2	1	48335
63	1995	1	11	68	37	11	19	38	33	45326
63	1995	2	11	24	5	17	1	6	5	45326
63	1995	1	12	101	59	26	14	61	56	45446
63	1995	2	12	22	5	17	0	5	4	45446
63	1995	1	13	91	49	25	14	52	48	43413
63	1995	2	13	20	1	17	2	1	1	43413
63	1995	1	14	109	46	41	21	47	45	37975
